Data,Polaridade,Subjetividade,Sentiment,qtde
20130301,1.0,3.0,0.5,2
20130304,1.7333333333333334,5.65,0.9444444444444445,4
20130305,2.55,9.6,1.4955357142857144,7
20130306,2.166666666666667,6.433333333333334,1.1860795454545454,4
20130307,1.7,6.525,1.1734743265993266,5
20130308,0.55,2.85,0.37037037037037035,2
20130311,0.1875,2.05,0.17857142857142858,2
20130312,0.5,3.0,0.25,2
20130313,0.8181818181818181,3.25,0.42954545454545456,2
20130314,0.5590909090909091,4.25,0.32727272727272727,3
20130315,0.125,2.716666666666667,0.11477272727272728,2
20130317,0.1233766233766234,1.2845238095238094,0.09604852978346957,1
20130319,0.42500000000000004,4.05,0.17832167832167836,3
20130320,0.0,3.0,0.0,2
20130321,0.0,2.5,0.0,2
20130322,0.45,5.2,0.20238095238095233,4
20130325,1.375,5.225,0.8802083333333333,4
20130326,0.0,1.0,0.0,1
20130327,0.875,2.6,0.546875,2
